100	0.030552	0.054383
200	0.121198	0.251223
300	0.179378	0.387619
400	0.144234	0.330483
500	0.212322	0.510746
600	0.29035	0.727538
700	0.378879	0.931298
800	0.474077	1.18994
900	0.692035	1.75171
1000	0.800618	2.05901
