100	0.017068	0.032014
200	0.061593	0.111376
300	0.132216	0.235461
400	0.229838	0.40253
500	0.335284	0.580617
600	0.253891	0.436163
700	0.337698	0.572461
800	0.432886	0.741318
900	0.636005	1.07359
1000	0.764237	1.28753
