100	0.05422	0.017187
200	0.231679	0.073325
300	0.410698	0.137063
400	0.331502	0.117601
500	0.510833	0.182969
600	0.963738	0.348675
700	1.09227	0.395392
800	1.24122	0.447578
900	1.48615	0.548953
1000	1.82692	0.681433
