  4.2938072e+001  1.6418099e+001
  4.2875360e+001  1.6249792e+001
  4.2812708e+001  1.6081917e+001
  4.2750107e+001  1.5914501e+001
  4.2687545e+001  1.5747574e+001
  4.2625013e+001  1.5581163e+001
  4.2562502e+001  1.5415295e+001
  4.2500000e+001  1.5250000e+001
  4.2437498e+001  1.5085305e+001
  4.2374987e+001  1.4921237e+001
  4.2312455e+001  1.4757826e+001
  4.2249893e+001  1.4595099e+001
  4.2187292e+001  1.4433083e+001
  4.2124640e+001  1.4271808e+001
  4.2061928e+001  1.4111301e+001
  4.1999147e+001  1.3951589e+001
  4.1936285e+001  1.3792702e+001
  4.1873333e+001  1.3634667e+001
  4.1810282e+001  1.3477511e+001
  4.1747120e+001  1.3321264e+001
  4.1683838e+001  1.3165953e+001
  4.1620427e+001  1.3011605e+001
  4.1556875e+001  1.2858250e+001
  4.1493173e+001  1.2705915e+001
  4.1429312e+001  1.2554627e+001
  4.1365280e+001  1.2404416e+001
  4.1301068e+001  1.2255309e+001
  4.1236667e+001  1.2107333e+001
  4.1172065e+001  1.1960518e+001
  4.1107253e+001  1.1814891e+001
  4.1042222e+001  1.1670479e+001
  4.0976960e+001  1.1527312e+001
  4.0911458e+001  1.1385417e+001
  4.0845707e+001  1.1244821e+001
  4.0779695e+001  1.1105554e+001
  4.0713413e+001  1.0967643e+001
  4.0646852e+001  1.0831115e+001
  4.0580000e+001  1.0696000e+001
  4.0512848e+001  1.0562325e+001
  4.0445387e+001  1.0430117e+001
  4.0377605e+001  1.0299406e+001
  4.0309493e+001  1.0170219e+001
  4.0241042e+001  1.0042583e+001
  4.0172240e+001  9.9165280e+000
  4.0103078e+001  9.7920807e+000
  4.0033547e+001  9.6692693e+000
  3.9963635e+001  9.5481220e+000
  3.9893333e+001  9.4286667e+000
  3.9822632e+001  9.3109313e+000
  3.9751520e+001  9.1949440e+000
  3.9679988e+001  9.0807327e+000
  3.9608027e+001  8.9683253e+000
  3.9535625e+001  8.8577500e+000
  3.9462773e+001  8.7490347e+000
  3.9389462e+001  8.6422073e+000
  3.9315680e+001  8.5372960e+000
  3.9241418e+001  8.4343287e+000
  3.9166667e+001  8.3333333e+000
  3.9166667e+001  8.3333333e+000
  3.9091419e+001  8.2343333e+000
  3.9015687e+001  8.1373333e+000
  3.8939484e+001  8.0423333e+000
  3.8862827e+001  7.9493333e+000
  3.8785729e+001  7.8583333e+000
  3.8708207e+001  7.7693333e+000
  3.8630274e+001  7.6823333e+000
  3.8551947e+001  7.5973333e+000
  3.8473239e+001  7.5143333e+000
  3.8394167e+001  7.4333333e+000
  3.8314744e+001  7.3543333e+000
  3.8234987e+001  7.2773333e+000
  3.8154909e+001  7.2023333e+000
  3.8074527e+001  7.1293333e+000
  3.7993854e+001  7.0583333e+000
  3.7912907e+001  6.9893333e+000
  3.7831699e+001  6.9223333e+000
  3.7750247e+001  6.8573333e+000
  3.7668564e+001  6.7943333e+000
  3.7586667e+001  6.7333333e+000
  3.7504569e+001  6.6743333e+000
  3.7422287e+001  6.6173333e+000
  3.7339834e+001  6.5623333e+000
  3.7257227e+001  6.5093333e+000
  3.7174479e+001  6.4583333e+000
  3.7091607e+001  6.4093333e+000
  3.7008624e+001  6.3623333e+000
  3.6925547e+001  6.3173333e+000
  3.6842389e+001  6.2743333e+000
  3.6759167e+001  6.2333333e+000
  3.6675894e+001  6.1943333e+000
  3.6592587e+001  6.1573333e+000
  3.6509259e+001  6.1223333e+000
  3.6425927e+001  6.0893333e+000
  3.6342604e+001  6.0583333e+000
  3.6259307e+001  6.0293333e+000
  3.6176049e+001  6.0023333e+000
  3.6092847e+001  5.9773333e+000
  3.6009714e+001  5.9543333e+000
  3.5926667e+001  5.9333333e+000
  3.5843719e+001  5.9143333e+000
  3.5760887e+001  5.8973333e+000
  3.5678184e+001  5.8823333e+000
  3.5595627e+001  5.8693333e+000
  3.5513229e+001  5.8583333e+000
  3.5431007e+001  5.8493333e+000
  3.5348974e+001  5.8423333e+000
  3.5267147e+001  5.8373333e+000
  3.5185539e+001  5.8343333e+000
  3.5104167e+001  5.8333333e+000
  3.5023044e+001  5.8343333e+000
  3.4942187e+001  5.8373333e+000
  3.4861609e+001  5.8423333e+000
  3.4781327e+001  5.8493333e+000
  3.4701354e+001  5.8583333e+000
  3.4621707e+001  5.8693333e+000
  3.4542399e+001  5.8823333e+000
  3.4463447e+001  5.8973333e+000
  3.4384864e+001  5.9143333e+000
  3.4306667e+001  5.9333333e+000
  3.4228869e+001  5.9543333e+000
  3.4151487e+001  5.9773333e+000
  3.4074534e+001  6.0023333e+000
  3.3998027e+001  6.0293333e+000
  3.3921979e+001  6.0583333e+000
  3.3846407e+001  6.0893333e+000
  3.3771324e+001  6.1223333e+000
  3.3696747e+001  6.1573333e+000
  3.3622689e+001  6.1943333e+000
  3.3549167e+001  6.2333333e+000
  3.3476194e+001  6.2743333e+000
  3.3403787e+001  6.3173333e+000
  3.3331959e+001  6.3623333e+000
  3.3260727e+001  6.4093333e+000
  3.3190104e+001  6.4583333e+000
  3.3120107e+001  6.5093333e+000
  3.3050749e+001  6.5623333e+000
  3.2982047e+001  6.6173333e+000
  3.2914014e+001  6.6743333e+000
  3.2846667e+001  6.7333333e+000
  3.2780019e+001  6.7943333e+000
  3.2714087e+001  6.8573333e+000
  3.2648884e+001  6.9223333e+000
  3.2584427e+001  6.9893333e+000
  3.2520729e+001  7.0583333e+000
  3.2457807e+001  7.1293333e+000
  3.2395674e+001  7.2023333e+000
  3.2334347e+001  7.2773333e+000
  3.2273839e+001  7.3543333e+000
  3.2214167e+001  7.4333333e+000
  3.2155344e+001  7.5143333e+000
  3.2097387e+001  7.5973333e+000
  3.2040309e+001  7.6823333e+000
  3.1984127e+001  7.7693333e+000
  3.1928854e+001  7.8583333e+000
  3.1874507e+001  7.9493333e+000
  3.1821099e+001  8.0423333e+000
  3.1768647e+001  8.1373333e+000
  3.1717164e+001  8.2343333e+000
  3.1666667e+001  8.3333333e+000
  3.1666667e+001  8.3333333e+000
  3.1617165e+001  8.4343283e+000
  3.1568657e+001  8.5372933e+000
  3.1521135e+001  8.6421983e+000
  3.1474592e+001  8.7490133e+000
  3.1429021e+001  8.8577083e+000
  3.1384415e+001  8.9682533e+000
  3.1340766e+001  9.0806183e+000
  3.1298069e+001  9.1947733e+000
  3.1256316e+001  9.3106883e+000
  3.1215500e+001  9.4283333e+000
  3.1175614e+001  9.5476783e+000
  3.1136651e+001  9.6686933e+000
  3.1098603e+001  9.7913483e+000
  3.1061465e+001  9.9156133e+000
  3.1025229e+001  1.0041458e+001
  3.0989888e+001  1.0168853e+001
  3.0955435e+001  1.0297768e+001
  3.0921863e+001  1.0428173e+001
  3.0889164e+001  1.0560038e+001
  3.0857333e+001  1.0693333e+001
  3.0826362e+001  1.0828028e+001
  3.0796244e+001  1.0964093e+001
  3.0766972e+001  1.1101498e+001
  3.0738539e+001  1.1240213e+001
  3.0710938e+001  1.1380208e+001
  3.0684161e+001  1.1521453e+001
  3.0658203e+001  1.1663918e+001
  3.0633056e+001  1.1807573e+001
  3.0608713e+001  1.1952388e+001
  3.0585167e+001  1.2098333e+001
  3.0562410e+001  1.2245378e+001
  3.0540437e+001  1.2393493e+001
  3.0519240e+001  1.2542648e+001
  3.0498812e+001  1.2692813e+001
  3.0479146e+001  1.2843958e+001
  3.0460235e+001  1.2996053e+001
  3.0442072e+001  1.3149068e+001
  3.0424649e+001  1.3302973e+001
  3.0407961e+001  1.3457738e+001
  3.0392000e+001  1.3613333e+001
  3.0376759e+001  1.3769728e+001
  3.0362231e+001  1.3926893e+001
  3.0348408e+001  1.4084798e+001
  3.0335285e+001  1.4243413e+001
  3.0322854e+001  1.4402708e+001
  3.0311108e+001  1.4562653e+001
  3.0300040e+001  1.4723218e+001
  3.0289643e+001  1.4884373e+001
  3.0279909e+001  1.5046088e+001
  3.0270833e+001  1.5208333e+001
  3.0262407e+001  1.5371078e+001
  3.0254624e+001  1.5534293e+001
  3.0247477e+001  1.5697948e+001
  3.0240959e+001  1.5862013e+001
  3.0235062e+001  1.6026458e+001
  3.0229781e+001  1.6191253e+001
  3.0225108e+001  1.6356368e+001
  3.0221036e+001  1.6521773e+001
  3.0217558e+001  1.6687438e+001
  3.0214667e+001  1.6853333e+001
  3.0212356e+001  1.7019428e+001
  3.0210617e+001  1.7185693e+001
  3.0209445e+001  1.7352098e+001
  3.0208832e+001  1.7518613e+001
  3.0208771e+001  1.7685208e+001
  3.0209255e+001  1.7851853e+001
  3.0210276e+001  1.8018518e+001
  3.0211829e+001  1.8185173e+001
  3.0213906e+001  1.8351788e+001
  3.0216500e+001  1.8518333e+001
  3.0219604e+001  1.8684778e+001
  3.0223211e+001  1.8851093e+001
  3.0227313e+001  1.9017248e+001
  3.0231905e+001  1.9183213e+001
  3.0236979e+001  1.9348958e+001
  3.0242528e+001  1.9514453e+001
  3.0248545e+001  1.9679668e+001
  3.0255023e+001  1.9844573e+001
  3.0261954e+001  2.0009138e+001
  3.0269333e+001  2.0173333e+001
  3.0277152e+001  2.0337128e+001
  3.0285404e+001  2.0500493e+001
  3.0294082e+001  2.0663398e+001
  3.0303179e+001  2.0825813e+001
  3.0312687e+001  2.0987708e+001
  3.0322601e+001  2.1149053e+001
  3.0332913e+001  2.1309818e+001
  3.0343616e+001  2.1469973e+001
  3.0354703e+001  2.1629488e+001
  3.0366167e+001  2.1788333e+001
  3.0378000e+001  2.1946478e+001
  3.0390197e+001  2.2103893e+001
  3.0402750e+001  2.2260548e+001
  3.0415652e+001  2.2416413e+001
  3.0428896e+001  2.2571458e+001
  3.0442475e+001  2.2725653e+001
  3.0456382e+001  2.2878968e+001
  3.0470609e+001  2.3031373e+001
  3.0485151e+001  2.3182838e+001
  3.0500000e+001  2.3333333e+001
  3.0500000e+001  2.3333333e+001
  3.0515147e+001  2.3482834e+001
  3.0530573e+001  2.3631340e+001
  3.0546260e+001  2.3778856e+001
  3.0562187e+001  2.3925387e+001
  3.0578333e+001  2.4070937e+001
  3.0594680e+001  2.4215513e+001
  3.0611207e+001  2.4359119e+001
  3.0627893e+001  2.4501760e+001
  3.0644720e+001  2.4643441e+001
  3.0661667e+001  2.4784167e+001
  3.0678713e+001  2.4923942e+001
  3.0695840e+001  2.5062773e+001
  3.0713027e+001  2.5200664e+001
  3.0730253e+001  2.5337620e+001
  3.0747500e+001  2.5473646e+001
  3.0764747e+001  2.5608747e+001
  3.0781973e+001  2.5742927e+001
  3.0799160e+001  2.5876193e+001
  3.0816287e+001  2.6008549e+001
  3.0833333e+001  2.6140000e+001
  3.0850280e+001  2.6270551e+001
  3.0867107e+001  2.6400207e+001
  3.0883793e+001  2.6528973e+001
  3.0900320e+001  2.6656853e+001
  3.0916667e+001  2.6783854e+001
  3.0932813e+001  2.6909980e+001
  3.0948740e+001  2.7035236e+001
  3.0964427e+001  2.7159627e+001
  3.0979853e+001  2.7283158e+001
  3.0995000e+001  2.7405833e+001
  3.1009847e+001  2.7527659e+001
  3.1024373e+001  2.7648640e+001
  3.1038560e+001  2.7768781e+001
  3.1052387e+001  2.7888087e+001
  3.1065833e+001  2.8006562e+001
  3.1078880e+001  2.8124213e+001
  3.1091507e+001  2.8241044e+001
  3.1103693e+001  2.8357060e+001
  3.1115420e+001  2.8472266e+001
  3.1126667e+001  2.8586667e+001
  3.1137413e+001  2.8700268e+001
  3.1147640e+001  2.8813073e+001
  3.1157327e+001  2.8925089e+001
  3.1166453e+001  2.9036320e+001
  3.1175000e+001  2.9146771e+001
  3.1182947e+001  2.9256447e+001
  3.1190273e+001  2.9365353e+001
  3.1196960e+001  2.9473493e+001
  3.1202987e+001  2.9580874e+001
  3.1208333e+001  2.9687500e+001
  3.1212980e+001  2.9793376e+001
  3.1216907e+001  2.9898507e+001
  3.1220093e+001  3.0002897e+001
  3.1222520e+001  3.0106553e+001
  3.1224167e+001  3.0209479e+001
  3.1225013e+001  3.0311680e+001
  3.1225040e+001  3.0413161e+001
  3.1224227e+001  3.0513927e+001
  3.1222553e+001  3.0613983e+001
  3.1220000e+001  3.0713333e+001
  3.1216547e+001  3.0811984e+001
  3.1212173e+001  3.0909940e+001
  3.1206860e+001  3.1007206e+001
  3.1200587e+001  3.1103787e+001
  3.1193333e+001  3.1199687e+001
  3.1185080e+001  3.1294913e+001
  3.1175807e+001  3.1389469e+001
  3.1165493e+001  3.1483360e+001
  3.1154120e+001  3.1576591e+001
  3.1141667e+001  3.1669167e+001
  3.1128113e+001  3.1761092e+001
  3.1113440e+001  3.1852373e+001
  3.1097627e+001  3.1943014e+001
  3.1080653e+001  3.2033020e+001
  3.1062500e+001  3.2122396e+001
  3.1043147e+001  3.2211147e+001
  3.1022573e+001  3.2299278e+001
  3.1000760e+001  3.2386793e+001
  3.0977687e+001  3.2473699e+001
  3.0953333e+001  3.2560000e+001
  3.0927680e+001  3.2645701e+001
  3.0900707e+001  3.2730807e+001
  3.0872393e+001  3.2815322e+001
  3.0842720e+001  3.2899253e+001
  3.0811667e+001  3.2982604e+001
  3.0779213e+001  3.3065380e+001
  3.0745340e+001  3.3147586e+001
  3.0710027e+001  3.3229227e+001
  3.0673253e+001  3.3310307e+001
  3.0635000e+001  3.3390833e+001
  3.0595247e+001  3.3470809e+001
  3.0553973e+001  3.3550240e+001
  3.0511160e+001  3.3629131e+001
  3.0466787e+001  3.3707487e+001
  3.0420833e+001  3.3785312e+001
  3.0373280e+001  3.3862613e+001
  3.0324107e+001  3.3939394e+001
  3.0273293e+001  3.4015660e+001
  3.0220820e+001  3.4091416e+001
  3.0166667e+001  3.4166667e+001
  3.0166667e+001  3.4166667e+001
  3.0110820e+001  3.4241422e+001
  3.0053295e+001  3.4315707e+001
  2.9994111e+001  3.4389552e+001
  2.9933291e+001  3.4462987e+001
  2.9870854e+001  3.4536042e+001
  2.9806823e+001  3.4608747e+001
  2.9741217e+001  3.4681132e+001
  2.9674059e+001  3.4753227e+001
  2.9605368e+001  3.4825062e+001
  2.9535167e+001  3.4896667e+001
  2.9463475e+001  3.4968072e+001
  2.9390315e+001  3.5039307e+001
  2.9315706e+001  3.5110402e+001
  2.9239671e+001  3.5181387e+001
  2.9162229e+001  3.5252292e+001
  2.9083403e+001  3.5323147e+001
  2.9003212e+001  3.5393982e+001
  2.8921679e+001  3.5464827e+001
  2.8838823e+001  3.5535712e+001
  2.8754667e+001  3.5606667e+001
  2.8669230e+001  3.5677722e+001
  2.8582535e+001  3.5748907e+001
  2.8494601e+001  3.5820252e+001
  2.8405451e+001  3.5891787e+001
  2.8315104e+001  3.5963542e+001
  2.8223583e+001  3.6035547e+001
  2.8130907e+001  3.6107832e+001
  2.8037099e+001  3.6180427e+001
  2.7942178e+001  3.6253362e+001
  2.7846167e+001  3.6326667e+001
  2.7749085e+001  3.6400372e+001
  2.7650955e+001  3.6474507e+001
  2.7551796e+001  3.6549102e+001
  2.7451631e+001  3.6624187e+001
  2.7350479e+001  3.6699792e+001
  2.7248363e+001  3.6775947e+001
  2.7145302e+001  3.6852682e+001
  2.7041319e+001  3.6930027e+001
  2.6936433e+001  3.7008012e+001
  2.6830667e+001  3.7086667e+001
  2.6724040e+001  3.7166022e+001
  2.6616575e+001  3.7246107e+001
  2.6508291e+001  3.7326952e+001
  2.6399211e+001  3.7408587e+001
  2.6289354e+001  3.7491042e+001
  2.6178743e+001  3.7574347e+001
  2.6067397e+001  3.7658532e+001
  2.5955339e+001  3.7743627e+001
  2.5842588e+001  3.7829662e+001
  2.5729167e+001  3.7916667e+001
  2.5615095e+001  3.8004672e+001
  2.5500395e+001  3.8093707e+001
  2.5385086e+001  3.8183802e+001
  2.5269191e+001  3.8274987e+001
  2.5152729e+001  3.8367292e+001
  2.5035723e+001  3.8460747e+001
  2.4918192e+001  3.8555382e+001
  2.4800159e+001  3.8651227e+001
  2.4681643e+001  3.8748312e+001
  2.4562667e+001  3.8846667e+001
  2.4443250e+001  3.8946322e+001
  2.4323415e+001  3.9047307e+001
  2.4203181e+001  3.9149652e+001
  2.4082571e+001  3.9253387e+001
  2.3961604e+001  3.9358542e+001
  2.3840303e+001  3.9465147e+001
  2.3718687e+001  3.9573232e+001
  2.3596779e+001  3.9682827e+001
  2.3474598e+001  3.9793962e+001
  2.3352167e+001  3.9906667e+001
  2.3229505e+001  4.0020972e+001
  2.3106635e+001  4.0136907e+001
  2.2983576e+001  4.0254502e+001
  2.2860351e+001  4.0373787e+001
  2.2736979e+001  4.0494792e+001
  2.2613483e+001  4.0617547e+001
  2.2489882e+001  4.0742082e+001
  2.2366199e+001  4.0868427e+001
  2.2242453e+001  4.0996612e+001
  2.2118667e+001  4.1126667e+001
  2.1994860e+001  4.1258622e+001
  2.1871055e+001  4.1392507e+001
  2.1747271e+001  4.1528352e+001
  2.1623531e+001  4.1666187e+001
  2.1499854e+001  4.1806042e+001
  2.1376263e+001  4.1947947e+001
  2.1252777e+001  4.2091932e+001
  2.1129419e+001  4.2238027e+001
  2.1006208e+001  4.2386262e+001
  2.0883167e+001  4.2536667e+001
  2.0760315e+001  4.2689272e+001
  2.0637675e+001  4.2844107e+001
  2.0515266e+001  4.3001202e+001
  2.0393111e+001  4.3160587e+001
  2.0271229e+001  4.3322292e+001
  2.0149643e+001  4.3486347e+001
  2.0028372e+001  4.3652782e+001
  1.9907439e+001  4.3821627e+001
  1.9786863e+001  4.3992912e+001
  1.9666667e+001  4.4166667e+001
  1.9666667e+001  4.4166667e+001
  1.9546870e+001  4.4342907e+001
  1.9427496e+001  4.4521593e+001
  1.9308566e+001  4.4702669e+001
  1.9190101e+001  4.4886080e+001
  1.9072125e+001  4.5071771e+001
  1.8954659e+001  4.5259687e+001
  1.8837724e+001  4.5449772e+001
  1.8721344e+001  4.5641973e+001
  1.8605540e+001  4.5836234e+001
  1.8490333e+001  4.6032500e+001
  1.8375747e+001  4.6230716e+001
  1.8261803e+001  4.6430827e+001
  1.8148522e+001  4.6632778e+001
  1.8035928e+001  4.6836513e+001
  1.7924042e+001  4.7041979e+001
  1.7812885e+001  4.7249120e+001
  1.7702481e+001  4.7457881e+001
  1.7592851e+001  4.7668207e+001
  1.7484016e+001  4.7880043e+001
  1.7376000e+001  4.8093333e+001
  1.7268824e+001  4.8308024e+001
  1.7162509e+001  4.8524060e+001
  1.7057079e+001  4.8741386e+001
  1.6952555e+001  4.8959947e+001
  1.6848958e+001  4.9179687e+001
  1.6746312e+001  4.9400553e+001
  1.6644638e+001  4.9622489e+001
  1.6543957e+001  4.9845440e+001
