100	0.023999	0.00723
200	0.084643	0.025583
300	0.173252	0.054838
400	0.309845	0.099658
500	0.458624	0.150773
600	0.647792	0.211837
700	0.86466	0.29071
800	1.12875	0.381066
900	1.41126	0.473365
1000	1.74753	0.59046
